Prot Accession,Gene Name,0h,4h,8h,12h,24h,48h 
O54781,Srpk2,0.0,-0.5100977638323515,-0.48922267857785384,-0.5966538812902916,-0.009494422048708434,-0.04629909559163971
Q3UKW2,Calm3,0.0,-0.9510688587916918,-0.6609322262985856,-0.4207532293896741,-0.2976027967703686,-0.3786660627502105
O08583,Alyref2,0.0,-0.7348982741147436,-0.8174651165700302,-0.4957223104029274,-0.18991879036699078,-0.30352837351867124
Q7TQ95,Lnp,0.0,-0.507882116893841,-0.4069432222127148,-0.6693675452558904,-0.19858499384259537,0.04130743057985244
P60710,Actbl2,0.0,-0.9401120730851277,-0.6940357281737172,-0.6726648470875849,-0.4611697805456029,-0.3846859351316222
Q3U0V2,Tradd,0.0,-0.7056531128414023,-0.7732105489845977,-0.6026054037190757,-0.5174054750763949,-0.30115657900240794
Q8BS95,Gpr89a,0.0,-0.5869436286514798,-0.22761456656495288,-0.127706333096073,0.00869691424196804,-0.16528346834642976
O54692,Zw10,0.0,-0.7049044605439095,-0.6205563034078725,-0.44974027841510816,-0.2697277809659112,-0.4874990410880305
Q9D0J4,Arl2,0.0,-0.5617955833105012,-0.6290950276186502,-0.5915560545354965,-0.5557968411091084,-0.8452552901731759
Q91XU0,Wrnip1,0.0,-0.45934655031048016,-0.5160293669814022,-0.5694795609301979,-0.0025942130185863986,-0.22583605260184977
Q91WN1,Dnajc9,0.0,-0.7180300298242845,-0.4622057229182905,-0.28028509732020085,0.06178525594209927,0.002510960795938154
Q9CY45,N6amt2,0.0,-0.6278009999456388,-0.5574190506051669,-0.4945065875037695,-0.5204448251635141,-0.39240045064542395
Q61655,Ddx19b,0.0,-0.6983317205101766,-0.57915140128987,-0.41956075043286467,-0.31518004014849305,-0.5351774390753998
P61226,Rap2c,0.0,-0.5578616995217194,-0.533690282731796,-0.17668309531005602,0.16253488050176268,0.013907382481935984
Q60972,Rbbp4,0.0,-0.6237649588520823,-0.47981707915419336,-0.027889052314820344,0.27577502538459436,0.034668917562497306
Q3UDE2,Ttll12,0.0,1.4958231198531944,1.8926902971634978,3.2464873304789,3.3747617852132388,3.5283129356493084
Q9ESD7-2,Dysf,0.0,-0.0010532253484747526,-0.15671067338725286,-0.37410409193537414,0.217421658308728,0.3677619501411205
Q99LJ2,Abtb1,0.0,-0.5042706002782621,-0.30126671090204266,-0.24587245081821718,0.4456201725911369,0.2098190438674415
Q8C2E7,Kiaa0196,0.0,-0.18784717347786198,-0.28687068364372875,-0.4410783348605993,-0.48093022970685856,-0.4100033261078066
P70303,Ctps2,0.0,-0.5433138385790551,-0.4681745260186282,-0.1392289494569147,-0.02430571331761416,-0.33014424297847333
Q99NB1,Acss1,0.0,-0.5231809285129536,-0.5248350305441325,-0.35351686758092404,-0.06759220735163701,-0.3907190817990381
Q9CZC8,Scrn1,0.0,-0.7004940832796269,-0.5205510362239788,-0.06203825986980899,0.0032282077218028452,-0.4747293631411867
Q8K2I1,Fntb,0.0,-0.43747952195907996,-0.58909606466849,-0.5281184428601944,-0.41865348518679324,-0.7185659626114892
Q9D6S7,Mrrf,0.0,-0.808500904313992,-0.5482141544853238,-0.44529601257355717,-0.3386941946185365,-0.5138894260741459
O08579,Emd,0.0,-0.6388053853039941,-0.4223541504264752,-0.34783434200740126,-0.7480268935897125,-0.7463429368873409
P24860,Ccnb1,0.0,-0.4348863728298796,-0.2595623843070927,-0.041798038970034944,-0.26776141055608865,-0.684271477085332
Q8BJY1,Psmd5,0.0,-0.6984659610573548,-0.5331221296424943,-0.27382271114325957,-0.44936636945762765,-0.9335945538696965
Q9D8U8,Snx5,0.0,-1.0274688943891546,-0.500614169653427,-0.3853045973214084,-0.20325258954381473,-0.385044326094192
P57780,Actn3,0.0,-0.6030531631974341,-0.04126066858088975,0.004680380794696862,0.22830698716909018,0.12323252409469675
Q9CY97,Ssu72,0.0,-0.626886899865001,-0.7372836980596977,-0.5808289444249328,-0.4178520745353178,-0.5948124737351261
Q99MJ9,Ddx50,0.0,-0.6306732667171371,-0.6330432267391004,-0.5080130480214056,-0.5353454674234108,-0.9024913761904511
P57759,Erp29,0.0,-0.3356203496678046,-0.40270678935211895,-0.2965335809917397,0.05513664790278665,0.09260804773021852
Q9WTX6,Cul1,0.0,-0.5556854250252345,-0.36992763880348845,-0.14290060113343223,0.08537490409023919,-0.21651304154556583
P0C0S6,H2afv,0.0,-0.3408301203238265,-0.10624845351129104,0.38920235045428897,0.6936409980766843,0.6122592052220132
E9QAX2,Myo18a,0.0,-0.6339115775505559,-0.4976134649247226,-0.27873993904935035,-0.11353350408626253,-0.33281362889123933
E0CXB9,Ctnna2,0.0,-0.4363733425898497,-0.41347555566708943,-0.30101719686535683,0.15697492996414172,0.4162454166830856
O54786,Dffa,0.0,-0.6318652973972859,-0.7219051682817019,-0.8159112504667004,-0.34897266741319216,-0.45269108657026635
Q99KK2,Cmas,0.0,-0.8811902451488958,-0.5982993216323608,-0.5410533194877335,-0.3345191533554367,-0.16998345168711393
P62242,Rps8,0.0,-0.8141145318148204,-0.5964552290421737,-0.6867804191015846,-0.6158015663567926,-1.5431551197440192
Q8VE47,Uba5,0.0,-0.14757625822557438,-0.15661335932467038,-0.2877123586949351,-0.25962400106762984,0.011691256980460243
Q91WD7,Kif18a,0.0,-0.584256354247755,-0.461530635537669,-0.46561516937868186,-0.02419101562373997,-0.4403734383143844
A2ATU9,Hat1,0.0,-0.8541134803691446,-0.49774444493104253,-0.38626697485911204,-0.2431708298453876,-0.6622869269624833
Q4VBE8,Wdr18,0.0,-0.7883348312659856,-0.8124571317962219,-0.6542995291401046,-0.31320875327033126,-0.5640645507240647
P48024,Eif1,0.0,-0.36695093374526017,-0.346531456472253,-0.2309115590419419,-0.2456575443704689,-0.2932993554288309
Q8K368,Fanci,0.0,-0.38209876447353824,-0.34495929811961934,-0.4522394508487478,0.0382600672769827,-0.31596219469111475
Q99N96,Mrpl1,0.0,-0.9905642240853602,-0.948626272159311,-1.05082881076095,-1.0662601907194114,-1.2545966192170408
Q9ERS2,Ndufa13,0.0,-0.6011416408472893,-0.2690356977155041,-0.42821575496342995,-0.30182150424558,-0.4518475739483929
Q91YY4,Atpaf2,0.0,-0.7596989869711908,-0.5404936005326012,-0.6244283579768363,-0.46632729330940753,-0.7176296870696827
Q9JK30,Orc3,0.0,-0.6345566395646061,-0.4952760453451776,-0.5619207549611905,-0.5904338891574165,-0.649951950890438
Q9ES28,Arhgef7,0.0,-0.7164643687492166,-0.4211576429618435,-0.7114864618335359,-0.5183686174495183,-0.6470430734878959
A3KGQ6,Arpc5l,0.0,-0.754346005387221,-0.566331068058654,-0.32120158370244234,-0.049302820398538554,-0.32012219086456545
O35345,Kpna6,0.0,-0.44860683090425835,-0.44542383647580586,-0.7934595734665809,-0.40835979358291336,-0.38740192808549456
Q80WQ8,Mis18bp1,0.0,-0.09587007834644823,-0.2454753961354204,-0.43765005770173115,-0.17528700444962847,0.3290441387054218
Q9CQI3,Gmfb,0.0,-0.8862184834406976,-0.7067543788424077,-0.7227144374714534,-0.5523222143240153,-0.7261123927496089
Q6ZWV3,Rpl10,0.0,-0.7612544974769603,-0.7845763116069963,-0.7726662962178521,-0.8738268499747197,-1.6901951939276851
Q8JZM7,Cdc73,0.0,0.18128020612694568,0.010433549320610663,-0.08213627632826889,0.10531840015865868,0.12451943166179055
O35309,Nmi,0.0,-0.2577145586122321,-0.5575540272077503,-0.20367930451667363,-0.17743761018969267,-0.16204086336118503
Q8R059,Gale,0.0,-0.610311753343584,-0.30517017587324835,0.05639003376366032,0.27363332568868587,0.018827058583698555
Q6ZWN5,Rps9,0.0,-0.8017678507845657,-0.7195257688057657,-0.6721428000846853,-0.8624509324154829,-2.12719832383
P58064,Mrps6,0.0,-0.8836285584722883,-0.8408530362537437,-1.158289566580138,-0.7728278977968266,-1.071315101310796
Q9CQF3,Nudt21,0.0,-0.705321063018838,-0.9715047510010113,-0.5996852156024619,-0.05488997443292456,-0.33876782131556094
G3X928,Sec23ip,0.0,-0.44516321955017923,-0.16914108899414218,0.12346837625079576,0.1288805597536725,-0.10478971224765984
D3Z0M9,Ddx23,0.0,-0.6393935687597178,-0.4716925967901246,-0.2174602706687103,-0.0001694950405884956,0.046474143293077946
P40338,Vhl,0.0,-0.869493038431121,-1.081991287432409,-0.8246802198732439,-0.16320009909099864,-0.2621894527423047
Q8CAY6,Acat2,0.0,-0.6148118587824294,-0.3368201072116701,-0.17160670231664862,0.10082378720294254,-0.19056714146798304
Q62077,Plcg1,0.0,-0.9237182753469478,-0.6555552331759714,-0.416985039112941,-0.21648572189754586,-0.46732441963891785
Q9JI99,Sgpp1,0.0,-0.7585324967746133,-0.6873915269192418,-0.9810567201161982,-0.5314306960236083,-0.21952419356090785
Q61249,Igbp1,0.0,-0.262668671576093,-0.6213865585882984,-0.7064701380555062,-0.06281817580162191,0.2547345647425165
Q61081,Cdc37,0.0,-0.6266748100538376,-0.5388692283683061,-0.3465815204967493,-0.29256111216264297,-0.4808185535946902
P50171-2,Hsd17b8,0.0,0.017545862454666078,-0.45754483263068724,-1.3366517142548957,-0.4930286559957714,-0.2960745309805825
D3Z0Y1,Samsn1,0.0,-0.9145047696009209,-1.1617978561582643,-0.5224867022743533,-0.8984972189989338,-0.6882884541663523
Q9WTQ5,Akap12,0.0,-0.8963416488934901,-0.7082741859281746,-0.36417349603586496,-0.1492635537379024,-0.20911738967407606
E9PVY8,Macf1,0.0,-0.20507623281296222,-0.3181410062708952,-0.5052624897494459,-0.20033975726191813,0.2516732868412444
Q9JIG7,Ccdc22,0.0,-0.34574175607906404,-0.13502284271590054,-0.3160572905373884,-0.13836920237588987,-0.08663732559374562
Q9CQV8,Ywhab,0.0,-0.8491656813583917,-0.45930982186501307,-0.2570943442778327,-0.07433823452437054,-0.2145779422709927
P62962,Pfn1,0.0,-1.038046974981775,-0.6442495007602145,-0.3994365940237133,-0.36284860684595205,-0.7542541774631452
Q9R207,Nbn,0.0,-0.653324395928432,-0.4873832827883331,-0.6856669477360477,-0.5358846976169174,-0.5156109894012879
Q6KCD5,Nipbl,0.0,-0.5851144154510923,-0.21731991886114946,-0.4868893686481901,-0.1292949622385902,-0.05350279592715476
E9PW39,Mov10,0.0,-0.5113652772101853,-0.3844423323516547,-1.1159170218730294,-0.5085614813031099,-0.3390067276938729
Q80Y14,Glrx5,0.0,-0.897729579286313,-0.7852814596728476,-0.739534118474681,-0.9045525248705016,-0.9644997328093394
O70152,Dpm1,0.0,-0.3585290692859369,-0.0750605666004313,-0.6005125462302635,-0.05621683603629459,-0.15072872320806002
Q9D1Q6,Erp44,0.0,-0.6313144339288452,-0.37848437973769156,-0.08897905984743378,0.051624508556676336,-0.014236101007159286
Q61768,Kif5b,0.0,-0.5483357141347979,-0.3064922590679383,-0.23844743404566068,0.06680913267134482,-0.18451363380024519
Q9Z315,Sart1,0.0,-0.5166118703572263,-0.2772839314524393,-0.07445724616192943,0.2314181612874527,0.045950326416106434
P61327,Magoh,0.0,0.5744490875302766,0.06628970588888969,-0.2533532904198207,0.3209614705478187,0.4068672161359761
Q8BZM1,Glmn,0.0,-0.7647911481147552,-0.3450325698629945,-0.2614626319029738,-0.23553314807752362,-0.6445335071804511
Q6RT24,Cenpe,0.0,-0.29277795098459475,-0.2249295298581032,-0.5144385716045673,-0.16800758606367328,-0.049259525461302134
Q62074,Prkci,0.0,-0.4213206141485069,-0.5712931800971307,-0.8531189756626366,-0.43570524719729625,-0.4561077984828186
Q9WVS8,Mapk7,0.0,0.09705047552879965,-0.36439465520165043,-0.4777319835448341,-0.06336926942456449,0.13123268032262445
Q9D7M1,Gid8,0.0,-0.08943290180937558,-0.019635951774692198,-0.16424456997331585,-0.06898848455173921,0.04139406963948945
P42208,Sept2,0.0,-0.7892788352255791,-0.692156757624338,-0.8091724996952465,-0.7543821417529839,-1.3034314004972065
Q9JLV1,Bag3,0.0,-0.2586794948564351,-0.6349634054215174,-1.218882869505907,-0.3210134542604066,-0.35579770269532934
O88738,Birc6,0.0,-0.7150889219348144,-0.5290930876709121,-0.321158218584213,-0.25818659516471626,-0.3008812156363323
Q04447,Ckb,0.0,-0.8560494244658554,-1.1840804492010868,-0.549395601162772,0.046335814828841616,-0.5337703174352497
Q8C129,Lnpep,0.0,-0.742622263887882,-0.4245831899958183,-0.6005727953873363,0.2002636800350276,0.3629180645786749
P30282,Ccnd3,0.0,-0.6825854545971476,-0.7254946290710271,-0.5370620489635155,-0.563479802025928,-0.7536707148613715
Q9DCS3,Mecr,0.0,-0.6283901973034488,-0.3749266506334316,-0.3410673046929627,-0.1294721407669189,-0.36261985451232637
H3BJ07,Golph3l,0.0,-0.46377153192933,-0.3845833461608659,-0.25060233938168797,-0.24156481337361999,-0.44965629446598454
Q69ZP3-3,Pnkd,0.0,-0.5076072268818035,-0.3561138195476494,-0.4754321084091724,-0.3510972333512256,-0.4589995490756699
P70236,Map2k6,0.0,-0.39365692846806066,-0.32084525809395414,-0.4224173533580977,0.13405573747432775,0.26378964653289755
P58468,Fam207a,0.0,-0.41463622501623215,-0.761409771957447,-0.7067475133253767,-0.7648960125887586,-1.00725627499817
O70492,Snx3,0.0,-0.7881032346941153,-0.36912354448479356,-0.22545982572459608,-0.10618887921477359,-0.2841719091011253
H3BJQ9,Cux1,0.0,-0.565807698643689,-0.35999121114711247,-0.5217459744417268,-0.30857207604458936,-0.43716929960917006
Q4FK66,Prpf38a,0.0,-0.5144428007327383,-0.33613277806299696,-0.3640450463399581,-0.2010603450969284,-0.3332221382676492
P36916,Gnl1,0.0,-0.2979947840098654,-0.6984048367877098,-0.741248092933685,-0.2667587792506888,-0.3527810560453694
P46638,Rab11a,0.0,-0.5241059880996636,-0.22575141174226976,-0.008061128587069036,0.43398128971648836,0.26867462636947126
Q9D1K2,Atp6v1f,0.0,-0.11037789926120124,-0.289427070652198,-0.5287543638030312,-0.21243861583149065,0.1678792995776481
Q8BW10,Nob1,0.0,-0.4819185910198845,-0.5223980307198657,-0.38139497805828615,-0.49823455636150493,-0.5628481927772484
P22682,Cbl,0.0,-0.6418544708930298,-0.3387082355363114,0.03365073116316084,0.4061406633008526,0.10289426535970733
Q9DCF9,Ssr3,0.0,-0.7648146656991486,-0.31096598577776974,-0.41521590241492845,-0.27059984265755166,-0.5469597860566783
Q60875,Arhgef2,0.0,-0.3462734086001326,-0.13432294668272163,-0.1555222387507029,0.07046426572248692,0.4672002300252414
Q5DW34,Ehmt1,0.0,-0.5887079336396853,-0.06919683918437465,-0.5729229965541572,-0.4318001955216255,-0.5632337411584635
O70378,Emc8,0.0,-1.0358673610733282,-0.8927373208046061,-0.6321082193350831,-0.48529982306375685,-0.7610547414609186
Q80TE0,Rpap1,0.0,-0.32494569758749436,0.00546429500710949,-0.10123771392307022,-0.27225169590195525,-0.4223492264926058
Q9Z2U0,Psma8,0.0,-0.47945198702372965,-0.5519187659933255,-0.523577040244552,-0.23122871405431508,-0.703952445723602
A2AQ19,Rtf1,0.0,-0.5885095764129267,-0.5307625735489012,-0.4918190261582748,-0.03468517361402205,-0.11551211281106849
P42225,Stat1,0.0,-0.7373291692088789,-0.4995513219617414,-0.3387453295744282,-0.07108750922948223,-0.0008598384850915164
Q8C5Q4,Grsf1,0.0,-0.7734873150931121,-0.7041471400239778,-0.7529026240803843,-0.6692100188755,-0.7973214831437132
Q9CVD2,Atxn3,0.0,0.34974208731667983,0.23885151235837945,-1.127378060818188,-0.40054158142931373,0.50468186262743
Q8K352,Sash3,0.0,-0.8730351090404725,-0.37358689827494584,-0.0394186080636192,0.6451568972787755,0.4927617084276704
Q9JM93,Arl6ip4,0.0,-0.3856945288497169,-0.40822822531391495,-0.47629851009439056,-0.10252689540611973,-0.37392551435360644
E9PY39,Gm8325,0.0,-0.49496042275199226,-0.3427136336721219,-0.0669293311560195,0.07904812764962277,-0.10835301809374819
Q99NF7,Ppm1b,0.0,-0.28171306527726375,-0.58386252313953,-0.6149237447829691,-0.11937253285646086,0.28172632894881755
Q8BGS2,Bola2,0.0,-0.6559229409477592,-0.4722004518951305,-0.4219082755579841,-0.41091066757953854,-0.817889893036811
Q5SWD9,Tsr1,0.0,-0.8784943749268483,-0.6093754898089151,-0.5928569709837169,-0.43789424476207894,-0.35208817701467676
O35841,Api5,0.0,-0.6743876662902781,-0.4649199066361728,-0.4789266404857263,-0.22589624678367198,-0.04965105951879065
Q8CD76,Klc1,0.0,-0.5136558063873241,-0.1545665655723722,-0.379913552101249,-0.4784136471101344,-0.5481367853730639
O70194,Eif3d,0.0,-0.7484298534754854,-0.592133154508029,-0.6798531403738219,-0.7533900015578909,-0.7620718676250662
Q8CIB6,Tmem230,0.0,0.21254763015840755,-0.3213760825265041,-0.6462638943725842,0.0739836658871854,0.24159333436641678
Q61818,Rai1,0.0,-0.8101291288755049,-0.8643887216212871,-0.6882407039877038,-0.26709701799945845,-0.3027050850565501
Q99KG3,Rbm5,0.0,-0.6428678414642307,-0.3576559970047246,-0.08056178301503494,-0.00478820918896925,-0.14240254785882908
Q8BMC4,Nop9,0.0,0.20495692531885587,-0.33763050095469427,-0.5420569376939349,-0.1867319488947229,-0.012217000636573808
Q3UWL8,Pfdn4,0.0,-0.612052881111184,-0.47398439400732967,-0.2669679429299864,-0.10292996921356763,-0.24956286688491394
O55135,Eif6,0.0,-0.7358082617557007,-0.43690754716589664,-0.4422167532472893,-0.5150113163149218,-0.6968264716553977
P60898,Polr2i,0.0,0.5490192147847148,-0.12096685359505198,-0.23769997993906256,0.26894658353438705,0.7757222836680727
E9QKC6,Trim2,0.0,-0.235177796881329,-0.24796678953585588,-0.18359489201780624,-0.29175955819160665,-0.2788121387064289
Q9CRA5,Golph3,0.0,-0.45422651621275784,-0.34472134665099996,-0.3965318436362978,-0.0986716024102754,-0.11276061535039027
Q9JKF7,Mrpl39,0.0,-0.6691561671513693,-0.6322726686566044,-0.5346866503895776,-0.5374826690046177,-0.8974606462230552
Q922E6,Fastkd2,0.0,-0.7164336222242463,-0.8338739543512748,-0.9470243236875131,-0.7549234077089937,-0.8598700045017885
Q9Z1S0,Bub1b,0.0,-0.4847788830794822,-0.5868829192987263,-1.0131538845876826,-0.3253707636932437,-0.582852532541857
Q6ZPL9,Ddx55,0.0,-0.7792101681513365,-0.8230329267753913,-0.8101923507966619,-0.6244035408442784,-0.8974445246852963
P36552,Cpox,0.0,0.15469230278949234,-0.02629012148346032,-0.608202968633359,-0.3086432992678796,0.7756132013559894
P97493,Txn2,0.0,-0.9337663811796852,-0.6316670159512916,-1.0325209816833645,-0.953413089317574,-1.0804726808931941
P51150,Rab7a,0.0,-0.7281970421819514,-0.5343001742446724,-0.2754630331410607,-0.22838123582982423,-0.33544645733823575
E9Q557,Dsp,0.0,-0.6449983988551641,-0.565168276034016,-0.4304605156445885,-0.2511945936092363,-0.5362101665184262
Q8R5L1,C1qbp,0.0,-0.8432800886391114,-0.9217911335754241,-0.7162780751262668,-0.6264568596452099,-1.120561972869879
F8VPM7,Erc1,0.0,-0.6515494444562122,-0.3930486972643752,-0.3358819562144395,-0.5669313349518309,-0.6189513589051823
Q9CR88,Mrps14,0.0,-0.8199808018752688,-0.8968705105544171,-0.5648114773329677,-0.4491467063983944,-0.42650608399730744
P97801,Smn1,0.0,-0.5283257019480977,-0.2768381885233827,-0.7427119418447339,-0.3837333146988522,-0.20565186400235905
Q6P3E7,Hdac10,0.0,-0.7669636778828043,-0.7596094316793665,-0.864791241227036,-0.42768281592290236,-0.5138216097728981
Q9D7N3,Mrps9,0.0,-0.7103286251952481,-0.4439920518040708,-0.25599419497959947,0.15602786166572433,-0.42809494473566917
Q9D2R6,Coa3,0.0,-0.6902367703362691,-0.6835462427351963,-0.6087301705896737,-0.6732388181962681,-1.1223603810763103
Q6NZR5,Skiv2l,0.0,0.5222702851622795,0.05210084994708224,-0.4408797926949444,-0.42560935645424575,-0.10522714619460595
Q8BMS9,Rassf2,0.0,-0.8014486116784425,-0.30335048663771036,-0.7790542114030857,-0.015005397044624261,0.3926492975489935
Q3TZZ7,Esyt2,0.0,0.5117660906137161,0.00802091064470823,-0.5888698961897787,0.25452096060765933,0.5832468753170839
G3UZX4,Csnk2b,0.0,-0.4541346842385066,-0.3326986087258087,-0.20270621558826737,-0.16360211300966723,-0.3544712957000562
Q60809,Cnot7,0.0,-0.6423869443049819,-0.09482733236479982,-0.3183131553378858,-0.16210091120018116,-0.020667213913743175
Q9CQH7,Btf3l4,0.0,-0.7818621224412814,-0.28718856594825626,-0.29979978578830274,0.0699471033173798,-0.051071628235216854
Q8BG51-4,Rhot1,0.0,-0.2773064341719182,-0.21498679041278101,-1.2794056575021373,-0.45196716578262175,0.158453480198622
Q91Z53,Grhpr,0.0,-0.5548845031157102,-0.2952964407651839,-0.18853717205714945,0.2925641688269625,0.2009498868290983
Q62419,Sh3gl1,0.0,-1.046444205538674,-0.885030163118204,-1.237743483411906,0.005045835834676888,-0.27610063556607173
Q60823,Akt3,0.0,-0.2855078745897554,-0.523121852772567,-0.7092087950086687,-0.41894384287696407,-0.7610685458293037
Q91ZA3,Pcca,0.0,-0.5648732506093759,-0.4824555089304475,-0.5130030081912976,-0.29554773334367623,-0.42632811744378635
Q920P5,Ak5,0.0,-0.9126264862031963,-0.6993455026422992,-0.7160114871475223,-0.874903853664841,-1.2194374516415707
P62858,Rps28,0.0,-0.7747835201169394,-0.6467799077713317,-0.9051938876955372,-0.8886754542545199,-0.9136095231172846
P62196,Psmc5,0.0,-0.7849511656103049,-0.4281728562541326,-0.1638448979203095,-0.2044042984171248,-0.5267681780337031
Q9CY73,Mrpl44,0.0,-0.4739330318167935,-0.28586394863183895,-0.6645064815480543,-0.3808104852514373,-0.2143951819186552
P51174,Acadl,0.0,-0.3156173197620024,-0.2708361068300876,-0.05425785124382448,0.3380967760213691,0.04493767103112107
E9QAE3,Btaf1,0.0,-0.13469143793785762,-0.6155038345469911,-1.2815637044993773,-0.6004286256665305,-0.05262799817076357
Q8BR65,Suds3,0.0,-0.38332210352187096,-0.3773721645324691,-0.6324670912674781,-0.4607722057439878,-0.1815538244986948
Q8BJM7,Tyw1,0.0,-1.0616826501855454,-0.8194915095297154,-0.7405134981235866,-0.6574012359831942,-1.0131062978187908
Q9D1L9,Lamtor5,0.0,-0.6012796418034589,-1.466292990941928,-1.2599161837111081,-0.3562291295549797,-0.274858710310726
Q91V89,Ppp2r5d,0.0,-0.8631456191939513,-0.6381053750884024,-0.39867389707685275,-0.1851758588954369,-0.43865727380903935
Q9CSN1,Snw1,0.0,-0.9487610717695467,-0.7181639388169757,-0.5846026254485273,-0.3260544806584286,-0.41555972404382713
P52875,Tmem165,0.0,0.17219724064364886,-0.3825052398909648,-0.10849834572423084,-0.08969798669891751,-0.15631295849178953
Q8BHX1,Haus1,0.0,-0.7739381761319875,-0.9815567283561881,-0.9350375300249624,-0.6797245980030188,-0.7165140445457382
Q9JKB1,Uchl3,0.0,-0.21712262180765457,-0.05289946696607858,0.13652248224934904,0.19134688089871021,-0.08119818538017193
F8VPK0,Ttc37,0.0,-1.1549148827304183,-0.7262236387314777,-0.48452189980358523,-0.29408971640292536,-0.37631505994296544
Q8R3F5,Mcat,0.0,-0.7530898965014793,-0.7578540847950318,-0.7179876395396875,-0.7800564294796841,-0.4477062308154226
O35901,Lsm2,0.0,-0.8491284125335904,-0.0163134760549125,-0.33374694828096174,0.020866854513286136,-0.3018654381940021
F8VQ29,Iqgap3,0.0,-0.14082600856885844,-0.021154279303625005,-0.5935864325326413,-0.2824769822611166,-0.35508438640732987
Q8R3N6,Thoc1,0.0,-0.5596967727563439,-0.4387900922032003,-0.3157215758449168,-0.1547869263512955,-0.31413155863575565
Q91WD5,Ndufs2,0.0,-0.7010683374904141,-0.3728011873880826,-0.0010987219227742602,0.15743372136444458,-0.1270959409735233
P53569,Cebpz,0.0,-0.28390562589295243,-0.04564002434431902,-0.6556362744051306,-0.6817172488114692,-0.6755341202300063
P59941,Sirt6,0.0,-0.4588710252496199,-0.4151243748824151,-0.26216487696537344,0.03149898481914151,0.2281379700130599
Q99PM3,Gm5435,0.0,-0.5329075121257743,-0.38799743546822074,-0.3569975308808964,-0.1870906374759483,-0.19190791752080544
Q6P9Q6-2,Fkbp15,0.0,-0.30265390247466517,-0.6200318911851376,-1.4600727403344744,-0.152974927631308,-0.24287253637591724
P99028,Uqcrh,0.0,-1.197170491712492,-0.8766458186087661,-0.7362574494877536,-0.5173248691641233,-0.7053833860785046
Q9CPW2,Fdx1l,0.0,-0.4058790509702266,-0.9179952370630979,-0.6681493384065551,-0.45188434954834245,-0.0760322198973405
Q9JI44,Dmap1,0.0,-0.05957812630646535,-0.17024797124759486,-0.7688809678777105,-0.016393419212046605,0.13555777866180005
Q61039,Hand2,0.0,-0.6133165992718566,-0.11487408297942808,-0.5167146125775416,-0.15236786368878866,-0.218201614738115
O54774,Ap3d1,0.0,0.09348477205875726,-0.37202417200736104,-0.5248705014104986,0.08706326220614063,0.4822297265047437
Q91WV0,Dr1,0.0,-0.7143720537175126,-0.6702202324533141,-0.704420500095294,-0.3047664567797203,-0.4303672282740187
Q8VBV3,Exosc2,0.0,-0.39811435016079083,-0.2643784241005621,0.005305011319504823,0.07796896973203675,0.08764129218348798
Q9D2R0,Aacs,0.0,-0.7214665768208838,-0.5158757403758472,-0.3569735326656882,-0.31684994786479553,-0.6326390844323175
P35293,Rab18,0.0,-0.7388275111128048,-0.39552542335425195,-0.19857228540785257,-0.09693265345916657,-0.22196739724485773
Q3UD01,Atxn7l3b,0.0,-0.713442474083874,-0.45682526553401687,-0.2732714722220316,-0.3481047150084926,-0.810140556503805
Q5SW15,Mettl16,0.0,-1.188925833000025,-0.7094744341426604,-0.9373551869974821,-0.5618820985213654,-1.0333473024962954
Q9CQ65,Mtap,0.0,-0.9588237880262919,-0.8068008284815283,-0.5322108769048262,-0.5343895919883308,-0.8291066967842232
Q8BP47,Nars,0.0,-0.6204469232674239,-0.7106045982280137,-0.49433193977436873,-0.21892704483031117,-0.4317316822838742
Q3V4B5,Commd6,0.0,-0.6740909865250262,-0.5492180924167648,-0.8854398123978853,-0.5651343352744282,-0.3316034782322785
Q6AXC6,Ddx11,0.0,1.0425165669611334,0.04430181236477125,-0.2600871440466184,-0.3181455339128708,0.6394059967971047
P16858,Gm7293,0.0,0.05231036828238321,0.38631868639026967,0.6874311612940068,0.9947335838469262,1.1683273497871318
A2A5V4,Sh3bp1,0.0,0.02682657069891164,-0.1810624698954525,-0.48221566943422894,0.043503474736636946,0.39790954638514675
F6WIU1,Kri1,0.0,0.2429294458694703,0.0941384290021694,0.13245011839537346,0.4423526096874987,-0.5342754605070505
Q9D2C2,Saal1,0.0,-0.9227723886770887,-0.60769437087928,-0.7240907502949352,-0.31065536569337565,-0.5571168757596506
Q8BGW1,Fto,0.0,-1.3110629047499163,-0.516357464039738,-0.35286939539798395,-1.0577913791056421,-0.28175603118182097
P50396,Gdi1,0.0,-0.7179476462266433,-0.40897774276148485,-0.19153794766080087,0.12297968613325817,-0.051554153583054055
P63276,Rps17,0.0,-0.1526308267660741,0.08409859196947693,0.7783841847920023,0.7394443246116345,0.09825481899053311
P14869,Rplp0,0.0,-0.8196360568972383,-0.7460740302002242,-0.5863990565991214,-0.5798484843475281,-1.0346945443291165
Q9Z1K5,Arih1,0.0,-0.4643902139000017,-0.6187372145898594,-0.7832500540905791,-0.6920267462498201,-0.6389858198111203
P62830,Rpl23,0.0,-0.4953461450312346,-0.6927526151018044,-1.2830561019524087,-0.49306659592263297,-1.199206627972858
Q9D600,Gins2,0.0,-0.5939048896998957,-0.4091535927956423,-0.31828689308668506,-0.05132859890563569,-0.47084042262703224
